,basin,date,well_ID,D,T,EC,pH,TH,TDS,Cl,NH4,NO3,SO4,TOC,As,Fe,Mn,X,Y,year,,,,,,
151,Jianan,8/22/2008,4210,5.312,27.8,1110,6.9,481,702,70.7,0.04,0.01,102,1.24,0.0096,4.54,0.179,120.2488888,22.733412,2008,,,,,,
152,Jianan,5/22/2008,4210,5.917,27.9,1130,7,469,736,69.2,0.07,0.06,111,0.78,0.0092,2.62,0.402,120.2488888,22.733412,2008,,,,,,
153,Jianan,1/21/2008,4210,5.965,27.4,1230,7,541,842,137,0.05,0.04,73.3,0.46,0.0091,3.43,0.148,120.2488888,22.733412,2008,,,,,,
154,Jianan,11/23/2007,4210,5.798,27.4,1170,6.9,491,712,74.7,0.06,0.02,112,1.55,0.0074,3.7,0.251,120.2488888,22.733412,2007,,,,,,
155,Jianan,8/22/2007,4210,5.525,27.8,1250,6.9,504,789,123,0.23,0.03,111,1.46,0.0071,4.25,0.48,120.2488888,22.733412,2007,,,,,,
156,Jianan,5/22/2007,4210,5.974,28.3,1160,7,510,814,105,0.02,0.03,121,0.45,0.0083,3.44,0.102,120.2488888,22.733412,2007,,,,,,
157,Jianan,1/29/2007,4210,6.132,27.4,1090,6.9,449,694,72.5,0.04,0.01,101,1.34,0.0095,5.09,0.098,120.2488888,22.733412,2007,,,,,,
158,Jianan,10/22/2016,4210,5.43,27.8,920,7,412,596,44.8,0.04,0.04,81.6,1.02,0.0063,3.25,0.362,120.2488888,22.733412,2016,,,,,,
159,Jianan,7/7/2016,4210,5.72,28.1,844,7,372,484,28.9,0.05,0.01,101,1.28,0.0053,2.86,0.298,120.2488888,22.733412,2016,,,,,,
160,Jianan,4/20/2016,4210,5.888,27.8,796,7,373,534,25.3,0.04,0.01,94.8,1.22,0.0044,2.95,0.294,120.2488888,22.733412,2016,,,,,,
161,Jianan,1/5/2016,4210,6.451,28,893,7,414,540,29.1,0.05,0.01,111,0.73,0.0061,3.35,0.353,120.2488888,22.733412,2016,,,,,,
162,Jianan,7/10/2015,4210,5.904,27.8,1040,7.1,381,586,32.8,0.05,0.01,102,1.06,0.0057,3.52,0.34,120.2488888,22.733412,2015,,,,,,
163,Jianan,4/11/2015,4210,6.085,26.7,1110,7,434,684,63.7,0.06,0.01,88.1,0.85,0.0072,4.05,0.363,120.2488888,22.733412,2015,,,,,,
164,Jianan,1/28/2015,4210,6.055,27.5,1160,7,449,686,58.2,0.09,0.02,89.8,0.87,0.0077,4.07,0.428,120.2488888,22.733412,2015,,,,,,
165,Jianan,10/18/2014,4210,5.835,27.5,1160,7,464,742,72.5,0.06,0.16,91.6,0.93,0.0056,4.05,0.39,120.2488888,22.733412,2014,,,,,,
166,Jianan,4/19/2014,4210,5.995,27.8,1270,6.9,492,724,84.7,0.06,0.06,109,0.89,0.0059,4.2,0.423,120.2488888,22.733412,2014,,,,,,
167,Jianan,10/5/2013,4210,5.683,27.8,1210,7.1,488,732,83.7,0.05,0.02,108,1.96,0.0063,4.59,0.455,120.2488888,22.733412,2013,,,,,,
168,Jianan,10/3/2012,4210,5.778,27.6,1090,6.9,480,644,62.5,0.03,0.01,88.3,0.77,0.007,4.09,0.27,120.2488888,22.733412,2012,,,,,,
169,Jianan,4/14/2012,4210,5.997,27.8,1100,7,426,710,75.2,0.06,0.01,90.5,0.83,0.005,1.79,0.294,120.2488888,22.733412,2012,,,,,,
170,Jianan,11/11/2020,4210,5.69,27.8,1050,6.93,445,778,54.9,0.08,0.01,85.5,0.7,0.0077,4.9,0.388,120.2488888,22.733412,2020,,,,,,
171,Jianan,4/20/2020,4210,5.914,28,1120,6.88,492,808,67.5,0.08,0.01,119,0.76,0.008,4.93,0.456,120.2488888,22.733412,2020,,,,,,
172,Jianan,10/10/2019,4210,5.635,28.2,996,7.02,374,632,42.6,0.11,0.01,61.1,0.64,0.0074,3.51,0.39,120.2488888,22.733412,2019,,,,,,
173,Jianan,4/12/2019,4210,5.865,27.7,1140,7,468,698,58,0.08,0.02,104,0.64,0.0041,4.5,0.531,120.2488888,22.733412,2019,,,,,,
174,Jianan,3/25/2019,4210,5.678,28,1300,6.9,550,746,91.4,0.18,0.73,127,3.1,0.01,4.01,0.279,120.2488888,22.733412,2019,,,,,,
175,Jianan,10/23/2018,4210,5.593,27.8,1190,6.97,476,716,76.4,0.08,0.03,96.9,2.21,0.0063,4.06,0.42,120.2488888,22.733412,2018,,,,,,
176,Jianan,5/9/2018,4210,6.011,28,1050,6.91,463,672,43.4,0.06,0.02,102,2.18,0.0061,3.94,0.473,120.2488888,22.733412,2018,,,,,,
177,Jianan,1/18/2018,4210,6.045,27.6,1110,6.86,484,750,64.7,0.06,0.02,98.4,1.78,0.006,4.34,0.446,120.2488888,22.733412,2018,,,,,,
178,Jianan,10/23/2017,4210,5.778,27.7,1170,7.1,484,820,80,0.07,0.02,98.8,1.29,0.0062,3.86,0.367,120.2488888,22.733412,2017,,,,,,
179,Jianan,7/14/2017,4210,5.74,28,1210,6.9,521,765,84.5,0.06,0.02,112,0.98,0.0056,3.93,0.449,120.2488888,22.733412,2017,,,,,,
180,Jianan,4/25/2017,4210,5.391,28.3,1220,6.9,545,762,101,0.09,0.01,118,1.57,0.0059,0.147,0.435,120.2488888,22.733412,2017,,,,,,
181,Jianan,1/18/2017,4210,5.856,27.4,969,7,444,680,62.2,0.07,0.01,84.9,1.31,0.0052,3.47,0.354,120.2488888,22.733412,2017,,,,,,
182,Jianan,11/20/2001,4211,2.316,24.9,994,6.8,314,583,54.3,0.47,4.03,90.4,11.8,0.01,2.46,0.986,120.356745,22.754114,2001,,,,,,
183,Jianan,8/28/2001,4211,2.225,27.5,639,6.9,308,386,17.5,0.92,3.08,86.6,7.19,0.01,1.12,0.897,120.356745,22.754114,2001,,,,,,
184,Jianan,6/7/2001,4211,2.225,26.5,757,6.4,314,490,28.8,0.77,10.1,92.5,2.78,0.01,0.027,0.091,120.356745,22.754114,2001,,,,,,
185,Jianan,3/23/2001,4211,3.117,26.5,790,6.5,314,514,45.6,0.34,6.89,109,2.78,0.01,0.093,0.106,120.356745,22.754114,2001,,,,,,
186,Jianan,12/4/2000,4211,3.185,25.6,913,6.7,372,530,45.7,0.96,7.3,119,1.4,0.0006,0.12,0.11,120.356745,22.754114,2000,,,,,,
187,Jianan,9/25/2000,4211,3.582,26,773,7.5,324,520,29.4,0.63,5.93,102,3,0.0014,0.25,0.23,120.356745,22.754114,2000,,,,,,
188,Jianan,6/30/2000,4211,3.191,27,1130,7.4,403,530,53.7,0.67,10.1,120,3.5,0.0005,0.28,0.1,120.356745,22.754114,2000,,,,,,
189,Jianan,3/27/2000,4211,3.582,25.1,855,6.5,277,509,38.1,0.21,0.5,84.7,2.7,0.0006,0.34,0.17,120.356745,22.754114,2000,,,,,,
190,Jianan,11/16/2006,4211,2.184,27.2,913,6.7,356,548,60.6,3.92,0.72,48,1.56,0.0012,0.013,0.526,120.356745,22.754114,2006,,,,,,
191,Jianan,8/5/2006,4211,0.666,27.1,843,7,310,508,47.2,3.48,0.35,53.4,3.03,0.001,0.011,1.64,120.356745,22.754114,2006,,,,,,
192,Jianan,5/4/2006,4211,3.149,25.1,890,6.6,328,543,60.8,0.83,4.52,68.3,1.55,0.001,0.011,0.058,120.356745,22.754114,2006,,,,,,
193,Jianan,2/16/2006,4211,3.191,25.3,910,6.9,351,542,63,0.44,1.91,72.5,2.05,0.0005,0.026,0.074,120.356745,22.754114,2006,,,,,,
194,Jianan,11/13/2005,4211,2.072,27.8,887,6.7,316,539,78.9,3.72,0.96,71.4,4.14,0.0011,0.024,0.616,120.356745,22.754114,2005,,,,,,
195,Jianan,8/30/2005,4211,1.037,28.7,680,6.7,255,399,40.2,1.62,1.98,39.5,1.75,0.0005,0.024,0.87,120.356745,22.754114,2005,,,,,,
196,Jianan,5/20/2005,4211,3.654,26.5,857,6.5,351,455,57,0.13,2.59,73.8,4.81,0.0005,0.009,0.387,120.356745,22.754114,2005,,,,,,
197,Jianan,2/18/2005,4211,3.687,27.3,834,6.6,338,515,53.6,0.59,0.44,76,4,0.0011,0.508,0.49,120.356745,22.754114,2005,,,,,,
198,Jianan,11/13/2004,4211,3.369,26.8,734,6.7,279,503,46.4,0.08,4.9,63,4.02,0.0007,0.024,0.038,120.356745,22.754114,2004,,,,,,
199,Jianan,8/23/2004,4211,2.352,27.3,604,6.5,223,207,34.9,2,2.99,70.8,6.7,0.0008,0.056,0.074,120.356745,22.754114,2004,,,,,,
200,Jianan,5/20/2004,4211,2.615,26.5,790,6.8,366,514,33.2,0.77,4.03,92.5,2.78,0.01,0.023,0.237,120.356745,22.754114,2004,,,,,,
201,Jianan,3/3/2004,4211,3.191,25.6,867,6.8,376,492,54.5,0.06,1.18,69.8,3.66,0.0005,0.028,0.04,120.356745,22.754114,2004,,,,,,
202,Jianan,11/18/2003,4211,3.369,27.9,818,6.6,300,509,44.8,2.33,1.31,72.5,3.56,0.0006,0.0437,0.201,120.356745,22.754114,2003,,,,,,
203,Jianan,8/30/2003,4211,3.185,28.4,794,6.5,307,488,43.7,0.93,6.07,64.2,3.24,0.0006,0.093,0.091,120.356745,22.754114,2003,,,,,,
204,Jianan,5/27/2003,4211,3.582,26.8,775,6.8,301,486,43,0.13,0.36,87.7,2.05,0.0006,1.03,0.508,120.356745,22.754114,2003,,,,,,
205,Jianan,3/8/2003,4211,3.191,23.5,837,6.7,345,483,47.1,0.05,0.68,102,2.31,0.0005,0.592,0.0799,120.356745,22.754114,2003,,,,,,
206,Jianan,11/28/2002,4211,3.369,25.9,866,6.6,342,523,47.1,0.73,3.09,99.3,4.06,0.0005,0.002,0.16,120.356745,22.754114,2002,,,,,,
207,Jianan,9/2/2002,4211,3.185,28.3,742,6.7,311,446,34.2,1.84,6.32,80.6,2.78,0.0005,0.028,0.0885,120.356745,22.754114,2002,,,,,,
208,Jianan,6/4/2002,4211,3.185,26.5,821,6.6,314,560,48.3,0.19,17.6,101,2.65,0.0005,0.007,0.153,120.356745,22.754114,2002,,,,,,
209,Jianan,3/13/2002,4211,3.369,27,770,6.6,328,531,49.7,0.03,1.87,91.8,1.7,0.0022,0.0437,0.106,120.356745,22.754114,2002,,,,,,
210,Jianan,10/21/2011,4211,2.615,26.5,790,6.8,366,514,33.2,0.77,4.03,92.5,2.78,0.01,0.023,0.237,120.356745,22.754114,2011,,,,,,
211,Jianan,4/28/2011,4211,3.487,26.6,759,6.6,335,514,33.2,1.18,0.04,152,10.4,0.0156,3.14,2.44,120.356745,22.754114,2011,,,,,,
212,Jianan,10/21/2010,4211,1.422,28,680,7,221,376,32.7,11.3,0.02,61.9,5.08,0.0157,1.62,1.65,120.356745,22.754114,2010,,,,,,
213,Jianan,8/12/2010,4211,2.027,31.3,477,6.9,161,298,16.5,5.87,0.26,53.1,5.42,0.0106,0.558,0.903,120.356745,22.754114,2010,,,,,,
214,Jianan,5/19/2010,4211,2.615,26.5,790,6.8,366,514,33.2,0.77,4.03,92.5,2.78,0.01,0.023,0.237,120.356745,22.754114,2010,,,,,,
215,Jianan,1/11/2010,4211,3.185,27.6,850,6.8,326,530,40,1.53,5.24,102,1.44,0.0014,0.007,0.012,120.356745,22.754114,2010,,,,,,
216,Jianan,10/21/2009,4211,2.042,27.7,915,6.8,341,523,37.2,9.11,0.39,87.4,2.86,0.0029,0.019,1.61,120.356745,22.754114,2009,,,,,,
217,Jianan,8/10/2009,4211,0.539,27.5,723,6.7,266,488,29.8,3.99,0.38,87.7,4.65,0.0021,0.023,0.689,120.356745,22.754114,2009,,,,,,
218,Jianan,5/19/2009,4211,3.582,27.9,797,6.9,316,520,38.2,1.55,1.34,80.3,2.2,0.0021,0.028,0.363,120.356745,22.754114,2009,,,,,,
219,Jianan,1/15/2009,4211,2.625,22.7,806,7,319,520,39.7,2.67,11.3,79.5,2.26,0.0019,0.006,0.63,120.356745,22.754114,2009,,,,,,
220,Jianan,10/21/2008,4211,1.403,27.4,812,6.8,286,478,26,12.7,0.63,70.2,3.43,0.0081,0.071,1.95,120.356745,22.754114,2008,,,,,,
221,Jianan,8/15/2008,4211,1.247,27.9,623,6.9,218,352,23.6,10.6,0.41,28.1,3.29,0.0068,0.137,1.66,120.356745,22.754114,2008,,,,,,
222,Jianan,5/13/2008,4211,3.369,25.6,820,6.8,301,468,42.5,1.01,3.84,58.9,2.49,0.0018,0.009,0.237,120.356745,22.754114,2008,,,,,,
223,Jianan,1/14/2008,4211,2.316,25.1,890,7.1,315,524,45.4,10.5,0.06,57.8,2.16,0.0035,0.023,2.84,120.356745,22.754114,2008,,,,,,
224,Jianan,11/7/2007,4211,1.654,26.9,817,6.8,287,516,38.9,10.3,1.29,32.7,2.92,0.0035,0.022,1.61,120.356745,22.754114,2007,,,,,,
225,Jianan,8/4/2007,4211,1.925,29.3,648,6.9,227,422,32,6.12,0.14,42.6,3.56,0.0024,0.121,1.17,120.356745,22.754114,2007,,,,,,
226,Jianan,5/1/2007,4211,3.61,25.6,908,6.8,367,582,59.3,0.83,1.84,55.3,1.21,0.0006,0.076,0.098,120.356745,22.754114,2007,,,,,,
227,Jianan,1/20/2007,4211,2.721,25.3,871,6.8,368,532,63.5,1.42,1.13,53.8,1.51,0.0005,0.02,0.157,120.356745,22.754114,2007,,,,,,
228,Jianan,10/4/2016,4211,0.705,27.8,667,6.6,239,395,38.2,4.48,0.49,59,5.06,0.0057,0.273,0.522,120.356745,22.754114,2016,,,,,,
229,Jianan,7/22/2016,4211,1.523,28,711,6.7,261,452,41.8,2.17,4.1,94.3,3.91,0.0025,0.031,0.195,120.356745,22.754114,2016,,,,,,
230,Jianan,4/28/2016,4211,2.499,28.5,714,6.4,257,458,34.8,2.8,5.03,81.3,4.3,0.0029,0.027,0.152,120.356745,22.754114,2016,,,,,,
231,Jianan,1/5/2016,4211,2.855,28.1,846,6.3,286,590,51.2,0.84,11.7,119,4.26,0.0016,0.067,0.092,120.356745,22.754114,2016,,,,,,
232,Jianan,7/10/2015,4211,2.615,26.5,790,6.8,366,514,33.2,0.77,4.03,92.5,2.78,0.01,0.023,0.237,120.356745,22.754114,2015,,,,,,
233,Jianan,4/21/2015,4211,2.615,26.5,790,6.8,366,514,33.2,0.77,4.03,92.5,2.78,0.01,0.023,0.237,120.356745,22.754114,2015,,,,,,
234,Jianan,1/13/2015,4211,3.548,26.1,944,6.9,318,784,47.1,0.04,38.1,83.6,4.02,0.0022,0.018,0.019,120.356745,22.754114,2015,,,,,,
235,Jianan,10/27/2014,4211,2.53,27.6,611,6.8,218,365,32.4,7.97,0.13,75,4.23,0.0043,0.512,0.643,120.356745,22.754114,2014,,,,,,
236,Jianan,4/28/2014,4211,3.795,26.3,796,6.4,275,610,40.8,0.25,31.9,74,4.09,0.0031,0.013,0.401,120.356745,22.754114,2014,,,,,,
237,Jianan,1/15/2014,4211,2.936,25.7,820,6.9,309,636,53.1,0.52,15.5,126,2.32,0.0003,0.005,0.359,120.356745,22.754114,2014,,,,,,
238,Jianan,10/14/2013,4211,1.964,27,720,6.9,258,409,31.7,11.1,0.01,65.4,8.29,0.0112,3.21,0.897,120.356745,22.754114,2013,,,,,,
239,Jianan,7/18/2013,4211,1.794,26.3,639,6.9,230,407,30.4,10.2,0.62,90.3,5.26,0.0083,1.12,0.873,120.356745,22.754114,2013,,,,,,
241,Jianan,10/27/2012,4211,3.117,27.1,929,6.9,333,532,33.8,15.3,0.02,137,5.8,0.0149,2.46,1.59,120.356745,22.754114,2012,,,,,,
242,Jianan,8/22/2012,4211,0.764,27,737,7,250,366,31.9,16.8,0.16,37.6,6.16,0.0093,0.163,0.908,120.356745,22.754114,2012,,,,,,
245,Jianan,10/17/2020,4211,2.615,26.5,790,6.8,366,514,33.2,0.77,4.03,92.5,2.78,0.01,0.023,0.237,120.356745,22.754114,2020,,,,,,
246,Jianan,4/20/2020,4211,4.314,27.2,546,6.36,204,383,37.4,0.37,1.77,68.2,2.82,0.0027,0.899,0.533,120.356745,22.754114,2020,,,,,,
247,Jianan,10/17/2019,4211,2.14,28.9,402,6.53,143,240,20.1,2.11,0.21,11.5,6.05,0.006,3.3,0.544,120.356745,22.754114,2019,,,,,,
248,Jianan,3/21/2019,4211,2.615,26.5,790,6.8,366,514,33.2,0.77,4.03,92.5,2.78,0.01,0.023,0.237,120.356745,22.754114,2019,,,,,,
249,Jianan,10/23/2018,4211,2.225,28,892,6.88,308,512,41.4,13.3,0.02,51.4,7.19,0.0095,3.12,0.986,120.356745,22.754114,2018,,,,,,
250,Jianan,1/31/2018,4211,3.721,26.3,797,6.81,281,482,32.7,0.41,8.34,104,2.22,0.0012,0.023,0.042,120.356745,22.754114,2018,,,,,,
251,Jianan,11/18/2017,4211,3.142,29.6,605,6.6,209,383,39.6,5.55,2.23,72.1,4.01,0.0025,0.016,0.419,120.356745,22.754114,2017,,,,,,
252,Jianan,7/14/2017,4211,2.352,28,640,6.6,212,476,43,5.79,3.06,54.2,4.47,0.003,0.047,0.418,120.356745,22.754114,2017,,,,,,
253,Jianan,4/17/2017,4211,3.615,28.4,826,6.9,299,496,68.5,0.36,13.3,116,5.44,0.0029,0.045,0.048,120.356745,22.754114,2017,,,,,,
254,Jianan,11/19/2001,4212,1.26,26.5,732,7,302,404,27.2,0.17,1.07,79.9,1.97,0.01,0.184,0.193,120.30248,22.790597,2001,,,,,,
255,Jianan,7/3/2001,4212,1.26,29.5,773,7.4,302,447,30,0.21,0.29,72.1,1.64,0.01,0.158,0.273,120.30248,22.790597,2001,,,,,,
256,Jianan,8/30/2001,4212,1.223,31,742,7.5,302,426,30.7,0.4,1.57,68,8.2,0.01,0.213,0.273,120.30248,22.790597,2001,,,,,,
257,Jianan,3/23/2001,4212,1.26,28.2,781,7.4,302,447,76.8,0.08,0.22,61.2,1.64,0.01,0.478,0.255,120.30248,22.790597,2001,,,,,,
258,Jianan,11/17/2000,4212,1.26,28.5,715,7.2,229,402,26.2,0.2,0.35,71.4,1.7,0.0079,1.15,0.26,120.30248,22.790597,2000,,,,,,
259,Jianan,8/21/2000,4212,1.26,29.2,870,7.8,252,402,25.1,0.16,1.04,55.9,1,0.0071,1.82,0.31,120.30248,22.790597,2000,,,,,,
260,Jianan,6/19/2000,4212,1.223,29.2,753,7.4,264,520,72.2,0.24,0.7,67.3,5.6,0.0104,2.54,0.25,120.30248,22.790597,2000,,,,,,
261,Jianan,11/16/2006,4212,0.923,27.5,405,7.6,160,246,10.1,0.14,0.4,38.1,0.67,0.0059,0.018,0.096,120.30248,22.790597,2006,,,,,,
262,Jianan,8/5/2006,4212,0.721,27.2,486,7.6,221,328,11,0.13,0.22,62.5,1.06,0.0055,0.017,0.151,120.30248,22.790597,2006,,,,,,
263,Jianan,5/4/2006,4212,0.72,25.9,489,7.3,215,351,16.1,0.22,0.38,79.4,0.99,0.0069,0.022,0.174,120.30248,22.790597,2006,,,,,,
264,Jianan,2/16/2006,4212,0.898,26.1,404,7.5,199,233,10.7,0.19,0.13,27.9,0.67,0.0056,0.021,0.119,120.30248,22.790597,2006,,,,,,
265,Jianan,11/13/2005,4212,0.869,28.1,493,7.4,200,296,22.6,0.3,0.33,46.1,1.6,0.0077,0.007,0.147,120.30248,22.790597,2005,,,,,,
266,Jianan,8/30/2005,4212,0.742,28.2,615,7.4,281,391,17.6,0.24,0.34,122,1.39,0.009,0.006,0.2,120.30248,22.790597,2005,,,,,,
267,Jianan,5/20/2005,4212,0.816,26.4,614,6.4,275,334,15.5,0.02,0.68,92.1,1.85,0.0084,0.023,0.147,120.30248,22.790597,2005,,,,,,
268,Jianan,2/18/2005,4212,0.979,26.5,629,7.4,308,377,16.4,0.02,0.51,80.6,1.47,0.0073,0.059,0.141,120.30248,22.790597,2005,,,,,,
269,Jianan,11/13/2004,4212,1.006,28.6,679,7.4,303,449,13.5,0.09,4.69,86.1,2.83,0.0069,0.099,0.215,120.30248,22.790597,2004,,,,,,
270,Jianan,8/23/2004,4212,1.006,28.5,760,7.4,349,546,29,0.06,1.62,118,4.87,0.0077,0.052,0.216,120.30248,22.790597,2004,,,,,,
271,Jianan,5/20/2004,4212,1.29,27.4,799,7.4,368,636,30.9,0.06,1.42,96.6,1.3,0.0095,0.137,0.242,120.30248,22.790597,2004,,,,,,
272,Jianan,3/3/2004,4212,1.156,25.6,846,7.4,391,502,53.6,0.03,1.99,124,1.74,0.0085,0.025,0.204,120.30248,22.790597,2004,,,,,,
273,Jianan,11/18/2003,4212,1.223,28.4,854,7.3,424,489,47.1,0.08,0.86,106,2.33,0.0066,0.299,0.187,120.30248,22.790597,2003,,,,,,
274,Jianan,8/30/2003,4212,1.29,28.6,863,7.3,364,557,65.9,0.11,0.8,100,1.87,0.0104,0.478,0.276,120.30248,22.790597,2003,,,,,,
275,Jianan,5/27/2003,4212,1.156,26.9,749,7.3,331,474,56.8,0.05,0.86,73.5,1.21,0.0094,0.223,0.238,120.30248,22.790597,2003,,,,,,
276,Jianan,3/8/2003,4212,1.156,25.7,698,7.4,306,413,23.8,0.04,1.49,79.1,1.97,0.0107,0.184,0.174,120.30248,22.790597,2003,,,,,,
277,Jianan,11/28/2002,4212,0.979,28.3,715,7.3,308,448,31.1,0.04,3.06,105,2.27,0.011,0.489,0.172,120.30248,22.790597,2002,,,,,,
278,Jianan,8/31/2002,4212,1.139,28.8,720,7.3,302,520,35.9,0.07,2.2,78.1,4.21,0.0114,0.184,0.239,120.30248,22.790597,2002,,,,,,
279,Jianan,6/3/2002,4212,1.223,28,771,7.3,314,470,73.2,0.08,0.06,55.1,1.64,0.0132,0.478,0.255,120.30248,22.790597,2002,,,,,,
280,Jianan,3/12/2002,4212,1.156,26.8,752,7.2,284,579,65,0.04,0.15,63,1.13,0.0136,0.184,0.141,120.30248,22.790597,2002,,,,,,
281,Jianan,10/21/2011,4212,1.195,29.3,571,7.4,256,353,10.6,0.15,0.01,97.3,1.66,0.0057,0.016,0.183,120.30248,22.790597,2011,,,,,,
282,Jianan,4/28/2011,4212,1.251,27.1,535,7.5,259,361,8.8,0.08,0.04,94,0.51,0.0045,0.023,0.079,120.30248,22.790597,2011,,,,,,
283,Jianan,10/21/2010,4212,1.146,28.9,556,7.4,257,347,8.6,0.1,0.19,84.1,0.87,0.0063,0.079,0.148,120.30248,22.790597,2010,,,,,,
284,Jianan,5/19/2010,4212,1.12,28.1,509,7.4,239,331,9.7,0.09,0.16,83.8,1.09,0.0049,0.033,0.126,120.30248,22.790597,2010,,,,,,
285,Jianan,10/21/2009,4212,1.006,28.4,559,7.5,264,359,11.2,0.11,0.3,88,0.92,0.0065,0.02,0.204,120.30248,22.790597,2009,,,,,,
286,Jianan,8/10/2009,4212,1.888,28,534,7.3,236,344,17.9,0.06,0.05,74.2,2.08,0.0046,0.022,0.057,120.30248,22.790597,2009,,,,,,
287,Jianan,5/19/2009,4212,3.023,26.9,484,7.5,227,279,11,0.08,0.08,59.7,0.56,0.0052,0.1,0.115,120.30248,22.790597,2009,,,,,,
288,Jianan,1/15/2009,4212,1.132,26,527,7.5,253,305,8.2,0.05,0.42,69.2,1.22,0.0047,0.017,0.107,120.30248,22.790597,2009,,,,,,
289,Jianan,10/21/2008,4212,0.982,27.8,553,7.5,263,372,10.2,0.06,0.12,79.1,0.5,0.0062,0.031,0.172,120.30248,22.790597,2008,,,,,,
290,Jianan,8/15/2008,4212,0.935,27.3,531,7.6,254,363,14.1,0.03,0.23,68.2,0.88,0.0053,0.162,0.165,120.30248,22.790597,2008,,,,,,
291,Jianan,5/13/2008,4212,1.084,26.2,516,7.6,236,329,9.1,0.06,0.34,77.6,0.89,0.0064,0.034,0.15,120.30248,22.790597,2008,,,,,,
292,Jianan,1/14/2008,4212,0.925,26.6,473,7.5,203,283,16.6,0.04,0.21,60.3,0.59,0.0059,0.025,0.089,120.30248,22.790597,2008,,,,,,
293,Jianan,11/7/2007,4212,0.861,27.3,565,7.6,244,362,12.8,0.1,0.19,85.9,0.57,0.0063,0.029,0.173,120.30248,22.790597,2007,,,,,,
294,Jianan,8/4/2007,4212,1.058,28,505,7.6,218,335,17.6,0.12,0.02,81.2,0.65,0.0068,0.005,0.174,120.30248,22.790597,2007,,,,,,
295,Jianan,5/1/2007,4212,1.153,26.4,415,7.6,181,258,11.4,0.06,0.08,65.2,0.64,0.0069,0.198,0.115,120.30248,22.790597,2007,,,,,,
296,Jianan,1/20/2007,4212,1.035,26.1,354,7.6,157,213,10.4,0.09,0.3,32.1,0.5,0.0045,0.094,0.148,120.30248,22.790597,2007,,,,,,
297,Jianan,10/4/2016,4212,0.898,29.7,612,7.2,285,441,13.1,0.11,0.01,74.8,2.24,0.0073,0.213,0.416,120.30248,22.790597,2016,,,,,,
298,Jianan,4/19/2016,4212,0.97,26.7,625,7.3,297,411,11.4,0.12,0.01,72.8,1.78,0.0056,0.04,0.178,120.30248,22.790597,2016,,,,,,
299,Jianan,4/21/2015,4212,1.613,27.1,621,7.3,283,382,12.1,0.16,0.01,76.5,1.65,0.0083,0.093,0.239,120.30248,22.790597,2015,,,,,,
300,Jianan,1/28/2015,4212,1.685,26.9,650,7.5,281,403,14.3,0.18,0.02,72.7,1.1,0.0083,0.073,0.193,120.30248,22.790597,2015,,,,,,
301,Jianan,10/16/2014,4212,1.26,29,636,7.4,289,402,13.6,0.18,0.01,72.9,1.57,0.0079,0.158,0.451,120.30248,22.790597,2014,,,,,,
302,Jianan,4/15/2014,4212,1.156,26.8,651,7.4,304,424,12,0.14,0.02,79.3,0.8,0.0078,0.102,0.144,120.30248,22.790597,2014,,,,,,
303,Jianan,10/14/2013,4212,1.223,28.8,629,7.4,291,390,12.5,0.18,0.01,82.9,2.19,0.0071,0.124,0.247,120.30248,22.790597,2013,,,,,,
304,Jianan,10/17/2012,4212,1.214,27.7,563,7.5,265,361,12.6,0.12,0.01,89.5,0.91,0.0076,0.156,0.306,120.30248,22.790597,2012,,,,,,
305,Jianan,4/24/2012,4212,1.278,27.3,589,7.5,255,380,11.9,0.1,0.01,87.4,0.5,0.0063,0.073,0.111,120.30248,22.790597,2012,,,,,,
306,Jianan,10/17/2020,4212,1.601,30.9,666,7.09,310,428,14,0.22,0.01,70,1.76,0.004,0.273,0.374,120.30248,22.790597,2020,,,,,,
307,Jianan,10/17/2019,4212,1.628,29.3,833,7.22,379,501,17.7,0.16,0.04,92.3,1.27,0.0025,0.094,0.366,120.30248,22.790597,2019,,,,,,
308,Jianan,3/21/2019,4212,1.29,29.2,753,7.4,264,447,30.7,0.17,0.7,68,4.21,0.01,1.15,0.26,120.30248,22.790597,2019,,,,,,
309,Jianan,10/23/2018,4212,1.29,29.4,871,7.38,406,558,18.7,0.2,0.02,103,2.18,0.0033,0.035,0.267,120.30248,22.790597,2018,,,,,,
310,Jianan,10/24/2017,4212,1.139,30.2,691,7.3,311,441,16.9,0.19,0.01,75.7,1.19,0.0062,0.016,0.273,120.30248,22.790597,2017,,,,,,
311,Jianan,11/6/2001,4213,3.605,27,1350,6.9,663,1080,88.1,0.16,10.3,297,4.3,0.01,0.1,0.497,120.247583,22.804158,2001,,,,,,
312,Jianan,8/16/2001,4213,3.354,31,1140,6.9,638,974,58.2,0.23,5.85,292,1.98,0.01,0.1,0.524,120.247583,22.804158,2001,,,,,,
313,Jianan,4/2/2001,4213,4.011,26.8,1260,7,678,1080,57.7,0.16,7.34,296,1.98,0.01,0.138,0.524,120.247583,22.804158,2001,,,,,,
314,Jianan,6/11/2001,4213,2.985,27.5,1280,7,663,953,54.9,0.32,7.39,306,1.98,0.01,0.138,0.524,120.247583,22.804158,2001,,,,,,
315,Jianan,11/20/2000,4213,3.605,26.6,1280,7.1,706,1060,58.3,0.17,5.08,319,1,0.0006,0.1,1.59,120.247583,22.804158,2000,,,,,,
